year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,special,candidate,party_detailed,writein,mode,candidatevotes,totalvotes,unofficial,version,party_simplified
1978,DELAWARE,DE,10,51.0,11,US SENATE,statewide,gen,False,JOSEPH R. BIDEN JR.,DEMOCRAT,False,total,93930.0,162072.0,False,20210114,DEMOCRAT
1978,GEORGIA,GA,13,58.0,44,US SENATE,statewide,gen,False,JOHN W. STOKES,REPUBLICAN,False,total,108808.0,645128.0,False,20210114,REPUBLICAN
1978,GEORGIA,GA,13,58.0,44,US SENATE,statewide,gen,False,SAM NUNN,DEMOCRAT,False,total,536320.0,645128.0,False,20210114,DEMOCRAT
1978,IDAHO,ID,16,82.0,63,US SENATE,statewide,gen,False,DWIGHT JENSEN,DEMOCRAT,False,total,89635.0,284047.0,False,20210114,DEMOCRAT
1978,IDAHO,ID,16,82.0,63,US SENATE,statewide,gen,False,JAMES A. MCCLURE,REPUBLICAN,False,total,194412.0,284047.0,False,20210114,REPUBLICAN
1978,ILLINOIS,IL,17,33.0,21,US SENATE,statewide,gen,False,ALEX SMITH,DEMOCRAT,False,total,1448187.0,3184764.0,False,20210114,DEMOCRAT
1978,ILLINOIS,IL,17,33.0,21,US SENATE,statewide,gen,False,BRUCE LEE GREEN,LIBERTARIAN,False,total,16320.0,3184764.0,False,20210114,LIBERTARIAN
1978,ILLINOIS,IL,17,33.0,21,US SENATE,statewide,gen,False,CHARLES H. PEREY,REPUBLICAN,False,total,1698711.0,3184764.0,False,20210114,REPUBLICAN
1978,ILLINOIS,IL,17,33.0,21,US SENATE,statewide,gen,False,GERALD ROSE,SOCIALIST LABOR,False,total,5465.0,3184764.0,False,20210114,OTHER
1978,ILLINOIS,IL,17,33.0,21,US SENATE,statewide,gen,False,PATRICIA GROGAN,SOCIALIST WORKERS,False,total,15922.0,3184764.0,False,20210114,OTHER
1978,ILLINOIS,IL,17,33.0,21,US SENATE,statewide,gen,False,,,True,total,159.0,3184764.0,False,20210114,OTHER
1978,IOWA,IA,19,42.0,31,US SENATE,statewide,gen,False,BEN L. OLSON,LIBERTARIAN,False,total,3689.0,824576.0,False,20210114,LIBERTARIAN
1978,IOWA,IA,19,42.0,31,US SENATE,statewide,gen,False,DICK CLARK,DEMOCRAT,False,total,395066.0,824576.0,False,20210114,DEMOCRAT
1978,IOWA,IA,19,42.0,31,US SENATE,statewide,gen,False,GERALD LEO BAKER,INDEPENDENT,False,total,4223.0,824576.0,False,20210114,OTHER
1978,IOWA,IA,19,42.0,31,US SENATE,statewide,gen,False,ROGER W. JEPSEN,REPUBLICAN,False,total,421598.0,824576.0,False,20210114,REPUBLICAN
1978,KANSAS,KS,20,47.0,32,US SENATE,statewide,gen,False,BILL ROY,DEMOCRAT,False,total,317602.0,748839.0,False,20210114,DEMOCRAT
1978,KANSAS,KS,20,47.0,32,US SENATE,statewide,gen,False,JAMES R. MAHER,CONSERVATIVE,False,total,22497.0,748839.0,False,20210114,OTHER
1978,KANSAS,KS,20,47.0,32,US SENATE,statewide,gen,False,NANCY LANDON KASSEBAUM,REPUBLICAN,False,total,403354.0,748839.0,False,20210114,REPUBLICAN
1978,KANSAS,KS,20,47.0,32,US SENATE,statewide,gen,False,RUSSELL MIKELS,PROHIBITION,False,total,5386.0,748839.0,False,20210114,OTHER
1978,KENTUCKY,KY,21,61.0,51,US SENATE,statewide,gen,False,ANTHONY ALBERT MCCORD,AMERICAN,False,total,10244.0,476783.0,False,20210114,OTHER
1978,KENTUCKY,KY,21,61.0,51,US SENATE,statewide,gen,False,LOUIE GUENTHNER JR. ,REPUBLICAN,False,total,175766.0,476783.0,False,20210114,REPUBLICAN
1978,KENTUCKY,KY,21,61.0,51,US SENATE,statewide,gen,False,WALTER D. HUDDLESTON,DEMOCRAT,False,total,290730.0,476783.0,False,20210114,DEMOCRAT
1978,KENTUCKY,KY,21,61.0,51,US SENATE,statewide,gen,False,,,True,total,43.0,476783.0,False,20210114,OTHER
1978,LOUISIANA,LA,22,72.0,45,US SENATE,statewide,gen,False,J. BENNETT JOHNSTON JR. ,DEMOCRAT,False,total,1.0,1.0,False,20210114,DEMOCRAT
1978,MAINE,ME,23,11.0,2,US SENATE,statewide,gen,False,HAYES E. GAHAGAN,INDEPENDENT,False,total,27824.0,375114.0,False,20210114,OTHER
1978,MAINE,ME,23,11.0,2,US SENATE,statewide,gen,False,JOHN J. JANNACE,INDEPENDENT,False,total,5553.0,375114.0,False,20210114,OTHER
1978,MAINE,ME,23,11.0,2,US SENATE,statewide,gen,False,PLATO TRUMAN,INDEPENDENT,False,total,2116.0,375114.0,False,20210114,OTHER
1978,MAINE,ME,23,11.0,2,US SENATE,statewide,gen,False,WILLIAM D. HATHAWAY,DEMOCRAT,False,total,127327.0,375114.0,False,20210114,DEMOCRAT
1978,MAINE,ME,23,11.0,2,US SENATE,statewide,gen,False,WILLIAM S. COHEN,REPUBLICAN,False,total,212294.0,375114.0,False,20210114,REPUBLICAN
1978,MASSACHUSETTS,MA,25,14.0,3,US SENATE,statewide,gen,False,EDWARD W. BROOKE,REPUBLICAN,False,total,890584.0,1985700.0,False,20210114,REPUBLICAN
1978,MASSACHUSETTS,MA,25,14.0,3,US SENATE,statewide,gen,False,OTHER,,False,total,1833.0,1985700.0,False,20210114,OTHER
1978,MASSACHUSETTS,MA,25,14.0,3,US SENATE,statewide,gen,False,PAUL E. TSONGAS,DEMOCRAT,False,total,1093283.0,1985700.0,False,20210114,DEMOCRAT
1978,MICHIGAN,MI,26,34.0,23,US SENATE,statewide,gen,False,CARL LEVIN,DEMOCRAT,False,total,1484193.0,2846630.0,False,20210114,DEMOCRAT
1978,MICHIGAN,MI,26,34.0,23,US SENATE,statewide,gen,False,ROBERT P. GRIFFIN,REPUBLICAN,False,total,1362165.0,2846630.0,False,20210114,REPUBLICAN
1978,MICHIGAN,MI,26,34.0,23,US SENATE,statewide,gen,False,SCATTER,,False,total,272.0,2846630.0,False,20210114,OTHER
1978,MINNESOTA,MN,27,41.0,33,US SENATE,statewide,gen,False,BRIAN JOHN COYLE,PUBLIC INTEREST INDEPENDENT,False,total,8083.0,1580622.0,False,20210114,OTHER
1978,MINNESOTA,MN,27,41.0,33,US SENATE,statewide,gen,False,JEAN T. BRUST,WORKERS,False,total,3891.0,1580622.0,False,20210114,OTHER
1978,MINNESOTA,MN,27,41.0,33,US SENATE,statewide,gen,False,LEONARD RICHARDS,LIBERTARIAN,False,total,2992.0,1580622.0,False,20210114,LIBERTARIAN
1978,MINNESOTA,MN,27,41.0,33,US SENATE,statewide,gen,False,RUDOLPH E. BOSCHWITZ,REPUBLICAN,False,total,894092.0,1580622.0,False,20210114,REPUBLICAN
1978,MINNESOTA,MN,27,41.0,33,US SENATE,statewide,gen,False,SAL CARLONE,AMERICAN,False,total,23261.0,1580622.0,False,20210114,OTHER
1978,MINNESOTA,MN,27,41.0,33,US SENATE,statewide,gen,False,WENDELL ANDERSON,DEMOCRAT,False,total,638375.0,1580622.0,False,20210114,DEMOCRAT
1978,MINNESOTA,MN,27,41.0,33,US SENATE,statewide,gen,False,WILLIAM PETERSON,SOCIALIST WORKERS,False,total,9856.0,1580622.0,False,20210114,OTHER
1978,MINNESOTA,MN,27,41.0,33,US SENATE,statewide,gen,False,,,True,total,72.0,1580622.0,False,20210114,OTHER
1978,MINNESOTA,MN,27,41.0,33,US SENATE,statewide,gen,True,BOB SHORT,DEMOCRAT,False,total,538675.0,1558376.0,False,20210114,DEMOCRAT
1978,MINNESOTA,MN,27,41.0,33,US SENATE,statewide,gen,True,CHRISTINE FRANK,SOCIALIST,False,total,11397.0,1558376.0,False,20210114,OTHER
1978,MINNESOTA,MN,27,41.0,33,US SENATE,statewide,gen,True,DAVID DURENBERGER,REPUBLICAN,False,total,957908.0,1558376.0,False,20210114,REPUBLICAN
1978,MINNESOTA,MN,27,41.0,33,US SENATE,statewide,gen,True,FREDERICK HEWITT,LIBERTARIAN,False,total,4116.0,1558376.0,False,20210114,LIBERTARIAN
1978,MINNESOTA,MN,27,41.0,33,US SENATE,statewide,gen,True,PAUL HELM,AMERICAN,False,total,45402.0,1558376.0,False,20210114,OTHER
1978,MINNESOTA,MN,27,41.0,33,US SENATE,statewide,gen,True,,,True,total,878.0,1558376.0,False,20210114,OTHER
1978,MISSISSIPPI,MS,28,64.0,46,US SENATE,statewide,gen,False,HENRY JAY KIRKSEY,INDEPENDENT,False,total,1747.0,590236.0,False,20210114,OTHER
1978,MISSISSIPPI,MS,28,64.0,46,US SENATE,statewide,gen,False,JAMES CHARLES EVERS,INDEPENDENT,False,total,133646.0,590236.0,False,20210114,OTHER
1978,MISSISSIPPI,MS,28,64.0,46,US SENATE,statewide,gen,False,MAURICE DANTIN,DEMOCRAT,False,total,187541.0,590236.0,False,20210114,DEMOCRAT
1978,MISSISSIPPI,MS,28,64.0,46,US SENATE,statewide,gen,False,THAD COCHRAN,REPUBLICAN,False,total,267302.0,590236.0,False,20210114,REPUBLICAN
1978,MONTANA,MT,30,81.0,64,US SENATE,statewide,gen,False,LARRY WILLIAMS,REPUBLICAN,False,total,127589.0,287942.0,False,20210114,REPUBLICAN
1978,MONTANA,MT,30,81.0,64,US SENATE,statewide,gen,False,MAX BAUCUS,DEMOCRAT,False,total,160353.0,287942.0,False,20210114,DEMOCRAT
1978,NEBRASKA,NE,31,46.0,35,US SENATE,statewide,gen,False,DONALD EUGENE SHASTEN,REPUBLICAN,False,total,159706.0,493802.0,False,20210114,REPUBLICAN
1978,NEBRASKA,NE,31,46.0,35,US SENATE,statewide,gen,False,JAMES J. EXON,DEMOCRAT,False,total,334096.0,493802.0,False,20210114,DEMOCRAT
1978,NEW HAMPSHIRE,NH,33,12.0,4,US SENATE,statewide,gen,False,CRAIG FRANKLIN,LIBERTARIAN,False,total,2070.0,263760.0,False,20210114,LIBERTARIAN
1978,NEW HAMPSHIRE,NH,33,12.0,4,US SENATE,statewide,gen,False,GORDON J. HUMPHREY,REPUBLICAN,False,total,133745.0,263760.0,False,20210114,REPUBLICAN
1978,NEW HAMPSHIRE,NH,33,12.0,4,US SENATE,statewide,gen,False,THOMAS J. MCINTYRE,DEMOCRAT,False,total,127945.0,263760.0,False,20210114,DEMOCRAT
1978,NEW JERSEY,NJ,34,22.0,12,US SENATE,statewide,gen,False,ALICE CONNER,INDEPENDENT,False,total,2384.0,1957515.0,False,20210114,OTHER
1978,NEW JERSEY,NJ,34,22.0,12,US SENATE,statewide,gen,False,BILL BRADLEY,DEMOCRAT,False,total,1082960.0,1957515.0,False,20210114,DEMOCRAT
1978,NEW JERSEY,NJ,34,22.0,12,US SENATE,statewide,gen,False,BILL GAHRES,INDEPENDENT,False,total,3817.0,1957515.0,False,20210114,OTHER
1978,NEW JERSEY,NJ,34,22.0,12,US SENATE,statewide,gen,False,HERBERT HARRY SHAW,INDEPENDENT,False,total,4736.0,1957515.0,False,20210114,OTHER
1978,NEW JERSEY,NJ,34,22.0,12,US SENATE,statewide,gen,False,J. M. CARTER JR. ,INDEPENDENT,False,total,3618.0,1957515.0,False,20210114,OTHER
1978,NEW JERSEY,NJ,34,22.0,12,US SENATE,statewide,gen,False,JACK MOYERS,INDEPENDENT,False,total,3809.0,1957515.0,False,20210114,OTHER
1978,NEW JERSEY,NJ,34,22.0,12,US SENATE,statewide,gen,False,JASPER C. GOULD,INDEPENDENT,False,total,2955.0,1957515.0,False,20210114,OTHER
1978,NEW JERSEY,NJ,34,22.0,12,US SENATE,statewide,gen,False,JEFFREY BELL,REPUBLICAN,False,total,844200.0,1957515.0,False,20210114,REPUBLICAN
1978,NEW JERSEY,NJ,34,22.0,12,US SENATE,statewide,gen,False,PAUL FERGUSON,INDEPENDENT,False,total,2604.0,1957515.0,False,20210114,OTHER
1978,NEW JERSEY,NJ,34,22.0,12,US SENATE,statewide,gen,False,ROBERT BROWN,LABOR,False,total,3656.0,1957515.0,False,20210114,OTHER
1978,NEW JERSEY,NJ,34,22.0,12,US SENATE,statewide,gen,False,WILLIAM R. THORN,INDEPENDENT,False,total,2776.0,1957515.0,False,20210114,OTHER
1978,NEW MEXICO,NM,35,85.0,66,US SENATE,statewide,gen,False,PETE V. DOMENICI,REPUBLICAN,False,total,183442.0,343487.0,False,20210114,REPUBLICAN
1978,NEW MEXICO,NM,35,85.0,66,US SENATE,statewide,gen,False,TONEY ANAYA,DEMOCRAT,False,total,160045.0,343487.0,False,20210114,DEMOCRAT
1978,NORTH CAROLINA,NC,37,56.0,47,US SENATE,statewide,gen,False,JESSE HELMS,REPUBLICAN,False,total,619151.0,1135814.0,False,20210114,REPUBLICAN
1978,NORTH CAROLINA,NC,37,56.0,47,US SENATE,statewide,gen,False,JOHN RANDOLPH INGRAM,DEMOCRAT,False,total,516663.0,1135814.0,False,20210114,DEMOCRAT
1978,OKLAHOMA,OK,40,73.0,53,US SENATE,statewide,gen,False,DAVID LYLE BOREN,DEMOCRAT,False,total,493953.0,754264.0,False,20210114,DEMOCRAT
1978,OKLAHOMA,OK,40,73.0,53,US SENATE,statewide,gen,False,GLENN E. HAGER,INDEPENDENT,False,total,3875.0,754264.0,False,20210114,OTHER
1978,OKLAHOMA,OK,40,73.0,53,US SENATE,statewide,gen,False,PAUL EDWARD TRENT,INDEPENDENT,False,total,3015.0,754264.0,False,20210114,OTHER
1978,OKLAHOMA,OK,40,73.0,53,US SENATE,statewide,gen,False,RICHARD KING CARTER,INDEPENDENT,False,total,2209.0,754264.0,False,20210114,OTHER
1978,OKLAHOMA,OK,40,73.0,53,US SENATE,statewide,gen,False,RILEY DONICA,INDEPENDENT,False,total,3355.0,754264.0,False,20210114,OTHER
1978,OKLAHOMA,OK,40,73.0,53,US SENATE,statewide,gen,False,ROBERT B. KAMM,REPUBLICAN,False,total,247857.0,754264.0,False,20210114,REPUBLICAN
1978,OREGON,OR,41,92.0,72,US SENATE,statewide,gen,False,MARK HATFIELD,REPUBLICAN,False,total,550165.0,892518.0,False,20210114,REPUBLICAN
1978,OREGON,OR,41,92.0,72,US SENATE,statewide,gen,False,VERN COOK,DEMOCRAT,False,total,341616.0,892518.0,False,20210114,DEMOCRAT
1978,OREGON,OR,41,92.0,72,US SENATE,statewide,gen,False,,,True,total,737.0,892518.0,False,20210114,OTHER
1978,RHODE ISLAND,RI,44,15.0,5,US SENATE,statewide,gen,False,CLAIBORNE PELL,DEMOCRAT,False,total,229557.0,305618.0,False,20210114,DEMOCRAT
1978,RHODE ISLAND,RI,44,15.0,5,US SENATE,statewide,gen,False,JAMES G. REYONLDS,REPUBLICAN,False,total,76061.0,305618.0,False,20210114,REPUBLICAN
1978,SOUTH CAROLINA,SC,45,57.0,48,US SENATE,statewide,gen,False,CHARLES D. RAVENEL,DEMOCRAT,False,total,280146.0,632063.0,False,20210114,DEMOCRAT
1978,SOUTH CAROLINA,SC,45,57.0,48,US SENATE,statewide,gen,False,STROM THURMOND,REPUBLICAN,False,total,351917.0,632063.0,False,20210114,REPUBLICAN
1978,SOUTH DAKOTA,SD,46,45.0,37,US SENATE,statewide,gen,False,DON BARNETT,DEMOCRAT,False,total,84767.0,255599.0,False,20210114,DEMOCRAT
1978,SOUTH DAKOTA,SD,46,45.0,37,US SENATE,statewide,gen,False,LARRY PRESSLER,REPUBLICAN,False,total,170832.0,255599.0,False,20210114,REPUBLICAN
1978,TENNESSEE,TN,47,62.0,54,US SENATE,statewide,gen,False,FERN LUCIUS KEASLER,INDEPENDENT,False,total,2243.0,1157094.0,False,20210114,OTHER
1978,TENNESSEE,TN,47,62.0,54,US SENATE,statewide,gen,False,HOWARD H. BAKER,REPUBLICAN,False,total,642644.0,1157094.0,False,20210114,REPUBLICAN
1978,TENNESSEE,TN,47,62.0,54,US SENATE,statewide,gen,False,JANE ESKIND,DEMOCRAT,False,total,466228.0,1157094.0,False,20210114,DEMOCRAT
1978,TENNESSEE,TN,47,62.0,54,US SENATE,statewide,gen,False,THOMAS J. ANDERSON,INDEPENDENT,False,total,45908.0,1157094.0,False,20210114,OTHER
1978,TENNESSEE,TN,47,62.0,54,US SENATE,statewide,gen,False,,,True,total,71.0,1157094.0,False,20210114,OTHER
1978,TEXAS,TX,48,74.0,49,US SENATE,statewide,gen,False,JOHN G. TOWER,REPUBLICAN,False,total,1151376.0,2312540.0,False,20210114,REPUBLICAN
1978,TEXAS,TX,48,74.0,49,US SENATE,statewide,gen,False,LUIS A. DIAZ DE LOEN,LA RAZA UNIDA,False,total,17869.0,2312540.0,False,20210114,OTHER
1978,TEXAS,TX,48,74.0,49,US SENATE,statewide,gen,False,MIGUEL PENDAS,SOCIALIST WORKERS,False,total,4018.0,2312540.0,False,20210114,OTHER
1978,TEXAS,TX,48,74.0,49,US SENATE,statewide,gen,False,OTHER,,False,total,128.0,2312540.0,False,20210114,OTHER
1978,TEXAS,TX,48,74.0,49,US SENATE,statewide,gen,False,ROBERT KRUEGER,DEMOCRAT,False,total,1139149.0,2312540.0,False,20210114,DEMOCRAT
1978,VIRGINIA,VA,51,54.0,40,US SENATE,statewide,gen,False,ANDREW P. MILLER,DEMOCRAT,False,total,608511.0,1222256.0,False,20210114,DEMOCRAT
1978,VIRGINIA,VA,51,54.0,40,US SENATE,statewide,gen,False,JOHN WILLIAM WARNER,REPUBLICAN,False,total,613232.0,1222256.0,False,20210114,REPUBLICAN
1978,VIRGINIA,VA,51,54.0,40,US SENATE,statewide,gen,False,,,True,total,513.0,1222256.0,False,20210114,OTHER
1978,WEST VIRGINIA,WV,54,55.0,56,US SENATE,statewide,gen,False,ARCH A. MOORE JR. ,REPUBLICAN,False,total,244317.0,493351.0,False,20210114,REPUBLICAN
1978,WEST VIRGINIA,WV,54,55.0,56,US SENATE,statewide,gen,False,JENNINGS RANDOLPH,DEMOCRAT,False,total,249034.0,493351.0,False,20210114,DEMOCRAT
1978,WYOMING,WY,56,83.0,68,US SENATE,statewide,gen,False,ALAN KOOI SIMPSON,REPUBLICAN,False,total,50456.0,133364.0,False,20210114,REPUBLICAN
1978,WYOMING,WY,56,83.0,68,US SENATE,statewide,gen,False,RAYMOND B. WHITAKER,DEMOCRAT,False,total,82908.0,133364.0,False,20210114,DEMOCRAT
1980,ALABAMA,AL,1,63.0,41,US SENATE,statewide,gen,False,JEREMIAH DENTON,REPUBLICAN,False,total,650362.0,1296757.0,False,20210114,REPUBLICAN
1980,ALABAMA,AL,1,63.0,41,US SENATE,statewide,gen,False,JIM FOLSOM JR.,DEMOCRAT,False,total,610175.0,1296757.0,False,20210114,DEMOCRAT
1980,ALABAMA,AL,1,63.0,41,US SENATE,statewide,gen,False,JIM PARTAIN,STATESMAN,False,total,2649.0,1296757.0,False,20210114,OTHER
1980,ALABAMA,AL,1,63.0,41,US SENATE,statewide,gen,False,MICHAEL R.A. ERDEY,CONSERVATIVE,False,total,15989.0,1296757.0,False,20210114,OTHER
1980,ALABAMA,AL,1,63.0,41,US SENATE,statewide,gen,False,MOHAMMED OLIVER,SOCIALIST WORKERS,False,total,1511.0,1296757.0,False,20210114,OTHER
1980,ALABAMA,AL,1,63.0,41,US SENATE,statewide,gen,False,SALLIE M. HADNOTT,NATIONAL DEMOCRATIC PARTY OF ALABAMA,False,total,2973.0,1296757.0,False,20210114,OTHER
1980,ALABAMA,AL,1,63.0,41,US SENATE,statewide,gen,False,WILLIAM A. CREW,LIBERTARIAN,False,total,13098.0,1296757.0,False,20210114,LIBERTARIAN
1980,ALASKA,AK,2,94.0,81,US SENATE,statewide,gen,False,CLARK S. GRUENING,DEMOCRAT,False,total,72007.0,156762.0,False,20210114,DEMOCRAT
1980,ALASKA,AK,2,94.0,81,US SENATE,statewide,gen,False,FRANK H. MURKOWSKI,REPUBLICAN,False,total,84159.0,156762.0,False,20210114,REPUBLICAN
1980,ALASKA,AK,2,94.0,81,US SENATE,statewide,gen,False,,,True,total,596.0,156762.0,False,20210114,OTHER
1980,ARIZONA,AZ,4,86.0,61,US SENATE,statewide,gen,False,BARRY GOLDWATER,REPUBLICAN,False,total,432371.0,874238.0,False,20210114,REPUBLICAN
1980,ARIZONA,AZ,4,86.0,61,US SENATE,statewide,gen,False,BILL SCHULZ,DEMOCRAT,False,total,422972.0,874238.0,False,20210114,DEMOCRAT
1980,ARIZONA,AZ,4,86.0,61,US SENATE,statewide,gen,False,FRED R. ESSER,LIBERTARIAN,False,total,12008.0,874238.0,False,20210114,LIBERTARIAN
1980,ARIZONA,AZ,4,86.0,61,US SENATE,statewide,gen,False,JOSEFINA OTERO,SOCIALIST WORKERS,False,total,3266.0,874238.0,False,20210114,OTHER
1980,ARIZONA,AZ,4,86.0,61,US SENATE,statewide,gen,False,LORENZO TORREZ,PEOPLE BEFORE PROFITS,False,total,3608.0,874238.0,False,20210114,OTHER
1980,ARIZONA,AZ,4,86.0,61,US SENATE,statewide,gen,False,,,True,total,13.0,874238.0,False,20210114,OTHER
1980,ARKANSAS,AR,5,71.0,42,US SENATE,statewide,gen,False,BILL CLARK,REPUBLICAN,False,total,330576.0,808812.0,False,20210114,REPUBLICAN
1980,ARKANSAS,AR,5,71.0,42,US SENATE,statewide,gen,False,DALE BUMPERS,DEMOCRAT,False,total,477905.0,808812.0,False,20210114,DEMOCRAT
1980,ARKANSAS,AR,5,71.0,42,US SENATE,statewide,gen,False,,,True,total,331.0,808812.0,False,20210114,OTHER
1980,CALIFORNIA,CA,6,93.0,71,US SENATE,statewide,gen,False,ALAN CRANSTON,DEMOCRAT,False,total,4704098.0,8324012.0,False,20210114,DEMOCRAT
1980,CALIFORNIA,CA,6,93.0,71,US SENATE,statewide,gen,False,DAVID BERGLAND,LIBERTARIAN,False,total,202410.0,8324012.0,False,20210114,LIBERTARIAN
1980,CALIFORNIA,CA,6,93.0,71,US SENATE,statewide,gen,False,DAVID WALD,PEACE AND FREEDOM,False,total,196260.0,8324012.0,False,20210114,OTHER
1980,CALIFORNIA,CA,6,93.0,71,US SENATE,statewide,gen,False,JAMES C. (JIM) GRIFFIN,AMERICAN INDEPENDENT,False,total,129573.0,8324012.0,False,20210114,OTHER
1980,CALIFORNIA,CA,6,93.0,71,US SENATE,statewide,gen,False,PAUL GANN,REPUBLICAN,False,total,3091671.0,8324012.0,False,20210114,REPUBLICAN
1980,COLORADO,CO,8,84.0,62,US SENATE,statewide,gen,False,EARL HIGGERSON,STATESMAN,False,total,7265.0,1173142.0,False,20210114,OTHER
1980,COLORADO,CO,8,84.0,62,US SENATE,statewide,gen,False,GARY HART,DEMOCRAT,False,total,590501.0,1173142.0,False,20210114,DEMOCRAT
1980,COLORADO,CO,8,84.0,62,US SENATE,statewide,gen,False,HENRY JOHN OLSHAW,UNAFFILIATED-AMERICAN,False,total,4081.0,1173142.0,False,20210114,OTHER
1980,COLORADO,CO,8,84.0,62,US SENATE,statewide,gen,False,MARY ESTILL BUCHANAN,REPUBLICAN,False,total,571295.0,1173142.0,False,20210114,REPUBLICAN
1980,CONNECTICUT,CT,9,16.0,1,US SENATE,statewide,gen,False,CHRISTOPHER J. DODD,DEMOCRAT,False,total,763969.0,1356075.0,False,20210114,DEMOCRAT
1980,CONNECTICUT,CT,9,16.0,1,US SENATE,statewide,gen,False,GERARD G. BRENNAN,LIBERTARIAN,False,total,5336.0,1356075.0,False,20210114,LIBERTARIAN
1980,CONNECTICUT,CT,9,16.0,1,US SENATE,statewide,gen,False,JAMES L. BUCKLEY,REPUBLICAN,False,total,581884.0,1356075.0,False,20210114,REPUBLICAN
1980,CONNECTICUT,CT,9,16.0,1,US SENATE,statewide,gen,False,LOUIS ZEMEL,CITIZENS,False,total,4772.0,1356075.0,False,20210114,OTHER
1980,CONNECTICUT,CT,9,16.0,1,US SENATE,statewide,gen,False,,,True,total,114.0,1356075.0,False,20210114,OTHER
1980,FLORIDA,FL,12,59.0,43,US SENATE,statewide,gen,False,BILL GUNTER,DEMOCRAT,False,total,1705409.0,3528028.0,False,20210114,DEMOCRAT
1980,FLORIDA,FL,12,59.0,43,US SENATE,statewide,gen,False,PAULA HAWKINS,REPUBLICAN,False,total,1822460.0,3528028.0,False,20210114,REPUBLICAN
1980,FLORIDA,FL,12,59.0,43,US SENATE,statewide,gen,False,,,True,total,159.0,3528028.0,False,20210114,OTHER
1980,GEORGIA,GA,13,58.0,44,US SENATE,statewide,gen,False,HERMAN E. TALMADGE,DEMOCRAT,False,total,776143.0,1579829.0,False,20210114,DEMOCRAT
1980,GEORGIA,GA,13,58.0,44,US SENATE,statewide,gen,False,MACK MATTINGLY,REPUBLICAN,False,total,803686.0,1579829.0,False,20210114,REPUBLICAN
1980,HAWAII,HI,15,95.0,82,US SENATE,statewide,gen,False,BUD SHASTEEN,LIBERTARIAN,False,total,10453.0,288006.0,False,20210114,LIBERTARIAN
1980,HAWAII,HI,15,95.0,82,US SENATE,statewide,gen,False,COOPER BROWN,REPUBLICAN,False,total,53068.0,288006.0,False,20210114,REPUBLICAN
1980,HAWAII,HI,15,95.0,82,US SENATE,statewide,gen,False,DANIEL K. INOUYE,DEMOCRAT,False,total,224485.0,288006.0,False,20210114,DEMOCRAT
1980,IDAHO,ID,16,82.0,63,US SENATE,statewide,gen,False,FRANK CHURCH,DEMOCRAT,False,total,214439.0,439647.0,False,20210114,DEMOCRAT
1980,IDAHO,ID,16,82.0,63,US SENATE,statewide,gen,False,LARRY FULLMER,LIBERTARIAN,False,total,6507.0,439647.0,False,20210114,LIBERTARIAN
1980,IDAHO,ID,16,82.0,63,US SENATE,statewide,gen,False,STEVE SYMMS,REPUBLICAN,False,total,218701.0,439647.0,False,20210114,REPUBLICAN
1980,ILLINOIS,IL,17,33.0,21,US SENATE,statewide,gen,False,ALAN J. DIXON,DEMOCRAT,False,total,2565302.0,4580029.0,False,20210114,DEMOCRAT
1980,ILLINOIS,IL,17,33.0,21,US SENATE,statewide,gen,False,BRUCE GREEN,LIBERTARIAN,False,total,29328.0,4580029.0,False,20210114,LIBERTARIAN
1980,ILLINOIS,IL,17,33.0,21,US SENATE,statewide,gen,False,BURTON LEE ARTZ,SOCIALIST WORKERS,False,total,2715.0,4580029.0,False,20210114,OTHER
1980,ILLINOIS,IL,17,33.0,21,US SENATE,statewide,gen,False,CHARLES F. WILSON,COMMUNIST,False,total,11453.0,4580029.0,False,20210114,OTHER
1980,ILLINOIS,IL,17,33.0,21,US SENATE,statewide,gen,False,DAVID C. O'NEAL,REPUBLICAN,False,total,1946296.0,4580029.0,False,20210114,REPUBLICAN
1980,ILLINOIS,IL,17,33.0,21,US SENATE,statewide,gen,False,MICHAEL SORIANO,WORKERS WORLD,False,total,5626.0,4580029.0,False,20210114,OTHER
1980,ILLINOIS,IL,17,33.0,21,US SENATE,statewide,gen,False,SIDNEY LENS,CITIZENS,False,total,19213.0,4580029.0,False,20210114,OTHER
1980,ILLINOIS,IL,17,33.0,21,US SENATE,statewide,gen,False,,,True,total,96.0,4580029.0,False,20210114,OTHER
1980,INDIANA,IN,18,32.0,22,US SENATE,statewide,gen,False,BIRCH BAYH,DEMOCRAT,False,total,1015962.0,2198376.0,False,20210114,DEMOCRAT
1980,INDIANA,IN,18,32.0,22,US SENATE,statewide,gen,False,DAN QUAYLE,REPUBLICAN,False,total,1182414.0,2198376.0,False,20210114,REPUBLICAN
1980,IOWA,IA,19,42.0,31,US SENATE,statewide,gen,False,CHARLES E. GRASSLEY,REPUBLICAN,False,total,683014.0,1276986.0,False,20210114,REPUBLICAN
1980,IOWA,IA,19,42.0,31,US SENATE,statewide,gen,False,GARRY DE YOUNG,BY PETITION,False,total,5858.0,1276986.0,False,20210114,OTHER
1980,IOWA,IA,19,42.0,31,US SENATE,statewide,gen,False,JOHN CULVER,DEMOCRAT,False,total,581545.0,1276986.0,False,20210114,DEMOCRAT
